 Historical Data - End of Day BEZEQ,,,,,,,,,,,,,,,,,
 From 01/01/2013 To 31/12/2018
Date,Adjusted Closing Price,Closing Price (0.01 NIS),Change (%),Opening Price,Base Price,High Price,Low Price,Capital Listed for Trading,Market Cap (NIS thousands),Turnover(NIS),Volume,Transactions,Ex Ttype,Ex Coefficient,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float Rate,Last IANS Update
19/12/2013,391.7472,595.0000,0.81,595.0000,590.2000,599.6000,593.1000,2730032922,16243696,33576810,5633819,1495,,,2670895650,80.00,01/07/2010
18/12/2013,388.5908,590.2000,0.55,590.0000,587.0000,591.3000,581.3000,2730026181,16112615,30105034,5137973,1815,,,2670895650,80.00,01/07/2010
17/12/2013,386.4865,587.0000,-1.43,596.4000,595.5000,604.7000,585.5000,2730026181,16025254,41001453,6930483,2418,,,2670895650,80.00,01/07/2010
16/12/2013,392.0710,595.5000,-2.85,608.6000,613.0000,612.8000,594.2000,2729987006,16257073,59962747,9990874,2780,,,2670895650,80.00,01/07/2010
15/12/2013,403.6042,613.0000,0.66,605.1000,609.0000,617.0000,604.6000,2729987006,16734820,17331673,2837221,798,,,2670895650,80.00,01/07/2010
12/12/2013,400.9657,609.0000,1.52,586.1000,599.9000,609.0000,586.1000,2729987006,16625621,104650058,17398929,3793,,,2670895650,80.00,01/07/2010
11/12/2013,394.9764,599.9000,-0.02,599.0000,600.0000,606.5000,593.0000,2729977882,16377137,45211684,7538781,2071,,,2670895650,80.00,01/07/2010
10/12/2013,395.0412,600.0000,-0.33,602.5000,602.0000,609.6000,586.9000,2729957509,16379745,57336505,9581287,2328,,,2670895650,80.00,01/07/2010
09/12/2013,396.3605,602.0000,-1.84,616.0000,613.3000,622.0000,602.0000,2729915127,16434089,52818452,8609780,2152,,,2670895650,80.00,01/07/2010
08/12/2013,403.7983,613.3000,-1.30,629.9000,621.4000,629.9000,610.1000,2729915127,16742569,17215931,2779911,1132,,,2670895650,80.00,01/07/2010
05/12/2013,409.1319,621.4000,1.07,614.9000,614.8000,625.9000,612.5000,2729896038,16963574,48845382,7900802,1798,,,2670895650,80.00,01/07/2010
04/12/2013,404.7857,614.8000,1.96,600.2000,603.0000,614.8000,600.0000,2729896038,16783401,34066242,5617003,1845,,,2670895650,80.00,01/07/2010
